Date,Iteration,Actual,Predicted
2019-02-01,9,105.38,103.70306259520034
2019-03-01,9,105.39,105.15841848538516
2019-04-01,9,105.42,104.90418033474988
2019-05-01,9,105.54,105.11730453592669
2019-06-01,9,105.43,105.19037884139574
2019-07-01,9,105.42,104.73064268164286
2019-08-01,8,105.59,105.18475230334157
2019-09-01,8,105.5,105.24754518998743
2019-10-01,8,105.18,105.18817641952394
2019-11-01,8,105.05,104.53866478387665
2019-12-01,8,105.26,104.58776660892336
2020-01-01,8,105.38,105.07698872489046
2020-02-01,7,105.69,104.61703298569532
2020-03-01,7,105.42,105.26621954076376
2020-04-01,7,104.62,105.17258528780661
2020-05-01,7,104.54,105.27706401122144
2020-06-01,7,104.52,104.73567454770344
2020-07-01,7,104.46,104.68929264468844
2020-08-01,6,104.36,104.4664223860295
2020-09-01,6,104.18,103.98738764760978
2020-10-01,6,104.16,103.22476056051309
2020-11-01,6,104.54,103.52670504151578
2020-12-01,6,105.34,104.46824963974606
2021-01-01,6,109.31,105.9148809203817
2021-02-01,5,109.83,109.24512577823465
2021-03-01,5,110.9,110.2778290759061
2021-04-01,5,113.47,111.20291647198634
2021-05-01,5,113.84,113.017774229995
2021-06-01,5,115.29,113.38125730691753
2021-07-01,5,117.75,115.23309542898768
2021-08-01,4,121.76,118.5494816800039
2021-09-01,4,123.44,121.4217139321476
2021-10-01,4,124.98,124.11031738721128
2021-11-01,4,126.49,124.73203453156252
2021-12-01,4,127.08,125.81333352441838
2022-01-01,4,130.11,127.20626541429674
2022-02-01,3,130.63,131.4804663655621
2022-03-01,3,131.28,131.00964278792475
2022-04-01,3,134.19,131.92258435096647
2022-05-01,3,134.96,132.93393223503034
2022-06-01,3,135.0,133.25513732892233
2022-07-01,3,139.25,135.037687901928
2022-08-01,2,138.73,139.39974221391276
2022-09-01,2,138.85,138.86547957229573
2022-10-01,2,138.71,139.87593949935388
2022-11-01,2,138.82,137.58763207308755
2022-12-01,2,138.32,136.46876207921105
2023-01-01,2,138.81,139.67007523453026
2023-02-01,1,139.03,136.1161765929594
2023-03-01,1,139.1,134.43661320759946
2023-04-01,1,138.86,136.0180545758251
2023-05-01,1,138.82,134.12123179438493
2023-06-01,1,138.84,132.7435045090707
2023-07-01,1,139.0,132.7188642138912
2023-08-01,0,138.89,138.36868053487925
2023-09-01,0,138.75,135.5532358392472
2023-10-01,0,138.93,132.83579622528345
2023-11-01,0,138.54,134.22968940748862
2023-12-01,0,138.46,134.39091143385653
2024-01-01,0,138.55,133.95591613207264
