Date,Iteration,Actual,Predicted
2019-02-01,19,132.71,132.65326168774757
2019-03-01,19,132.71,132.557244359384
2019-04-01,19,132.71,132.64116136300052
2019-05-01,18,132.71,132.57716577093623
2019-06-01,18,132.71,132.54172951671234
2019-07-01,18,136.54,132.66416144954877
2019-08-01,17,136.54,136.4315841934917
2019-09-01,17,136.54,136.44286814701383
2019-10-01,17,136.54,136.56934219925932
2019-11-01,16,136.54,136.43162657209365
2019-12-01,16,136.54,136.63746441806876
2020-01-01,16,139.93,138.67662270995703
2020-02-01,15,139.93,139.88040703993315
2020-03-01,15,139.93,139.92237984260277
2020-04-01,15,139.93,139.83410943116775
2020-05-01,14,139.93,139.74131535058024
2020-06-01,14,139.93,139.7868224662131
2020-07-01,14,143.74,140.30201161893575
2020-08-01,13,143.74,143.64454537634657
2020-09-01,13,143.74,143.6075332846895
2020-10-01,13,143.74,143.79965161739705
2020-11-01,12,143.74,143.72117657765943
2020-12-01,12,143.74,144.2290421242726
2021-01-01,12,146.35,145.91477809850255
2021-02-01,11,146.35,146.40831384043696
2021-03-01,11,146.35,146.4607166959267
2021-04-01,11,146.35,146.42767561635657
2021-05-01,10,146.35,146.36637249023022
2021-06-01,10,146.35,146.44206203627357
2021-07-01,10,149.28,146.46759327516156
2021-08-01,9,149.28,149.185279260718
2021-09-01,9,149.28,149.13240812122098
2021-10-01,9,149.28,149.16095376050163
2021-11-01,8,149.28,149.24369893184416
2021-12-01,8,149.28,149.35622535206
2022-01-01,8,154.55,151.19690394459997
2022-02-01,7,154.55,154.67406100125083
2022-03-01,7,154.55,154.47152462968256
2022-04-01,7,154.55,154.6789690254709
2022-05-01,6,154.55,154.484309707656
2022-06-01,6,154.55,154.48036908286332
2022-07-01,6,158.05,154.67989327814706
2022-08-01,5,158.05,157.9495112549097
2022-09-01,5,158.05,157.9986631470346
2022-10-01,5,158.05,158.0924697421365
2022-11-01,4,158.05,157.83767257922597
2022-12-01,4,158.05,158.0219807283024
2023-01-01,4,163.13,159.24706889259818
2023-02-01,3,163.13,163.13304432765648
2023-03-01,3,163.13,162.97429721309976
2023-04-01,3,163.13,163.01495517395875
2023-05-01,2,163.13,163.04547705481298
2023-06-01,2,163.13,163.0838623254018
2023-07-01,2,168.53,163.34959049475106
2023-08-01,1,168.53,168.36855076483897
2023-09-01,1,168.53,168.33854300656714
2023-10-01,1,168.53,168.20499769333372
2023-11-01,0,168.53,168.39455187451654
2023-12-01,0,168.53,168.5064002095869
2024-01-01,0,171.64,170.80745569937926
