Date,Iteration,Actual,Predicted
2019-02-01,9,105.38,104.04387015054584
2019-03-01,9,105.39,105.37359419189801
2019-04-01,9,105.42,105.34450656660243
2019-05-01,9,105.54,105.36351008945024
2019-06-01,9,105.43,105.47558370886412
2019-07-01,9,105.42,105.35781132891628
2019-08-01,8,105.59,105.4177275661913
2019-09-01,8,105.5,105.60181198327783
2019-10-01,8,105.18,105.47559050546434
2019-11-01,8,105.05,105.17163181677282
2019-12-01,8,105.26,105.04627341806238
2020-01-01,8,105.38,105.54649832272244
2020-02-01,7,105.69,105.40225317542978
2020-03-01,7,105.42,105.70042900475691
2020-04-01,7,104.62,105.4386881823498
2020-05-01,7,104.54,104.70667310653378
2020-06-01,7,104.52,104.59727680778742
2020-07-01,7,104.46,104.65041607448224
2020-08-01,6,104.36,104.50222822114269
2020-09-01,6,104.18,104.41716173302417
2020-10-01,6,104.16,104.25838896602103
2020-11-01,6,104.54,104.24828960599338
2020-12-01,6,105.34,104.65344195318472
2021-01-01,6,109.31,105.64336494315263
2021-02-01,5,109.83,109.26944798077767
2021-03-01,5,110.9,109.79380868741924
2021-04-01,5,113.47,110.85197109823702
2021-05-01,5,113.84,113.29537801734563
2021-06-01,5,115.29,113.65593660772942
2021-07-01,5,117.75,115.05258558564486
2021-08-01,4,121.76,118.16612288890256
2021-09-01,4,123.44,122.11166805802303
2021-10-01,4,124.98,123.79171772159553
2021-11-01,4,126.49,125.32057475754446
2021-12-01,4,127.08,126.82453372710721
2022-01-01,4,130.11,127.57903944973269
2022-02-01,3,130.63,131.49071203798658
2022-03-01,3,131.28,131.96153541457548
2022-04-01,3,134.19,132.7539801818705
2022-05-01,3,134.96,135.63291347203804
2022-06-01,3,135.0,136.44599832663917
2022-07-01,3,139.25,136.63551805759587
2022-08-01,2,138.73,139.94684977757527
2022-09-01,2,138.85,139.1294700976067
2022-10-01,2,138.71,139.38706558506158
2022-11-01,2,138.82,138.98521976109964
2022-12-01,2,138.32,139.14241117334427
2023-01-01,2,138.81,139.04081557412144
2023-02-01,1,139.03,137.92527656430525
2023-03-01,1,139.1,138.01883393080226
2023-04-01,1,138.86,138.0452284953979
2023-05-01,1,138.82,137.7886327372044
2023-06-01,1,138.84,137.7472916940921
2023-07-01,1,139.0,137.75214451403906
2023-08-01,0,138.89,138.8216696291104
2023-09-01,0,138.75,138.7158459496276
2023-10-01,0,138.93,138.59428037276032
2023-11-01,0,138.54,138.77535509148007
2023-12-01,0,138.46,138.38906709083565
2024-01-01,0,138.55,139.01595956871964
