Date,Iteration,Actual,Predicted
2019-02-01,9,119.26,116.56886094731509
2019-03-01,9,119.41,118.47452249469342
2019-04-01,9,119.37,118.45577010198078
2019-05-01,9,119.39,118.45431395250007
2019-06-01,9,119.36,118.16048596325396
2019-07-01,9,121.2,118.4020578040201
2019-08-01,8,121.34,120.58354875165114
2019-09-01,8,121.23,120.3677088770877
2019-10-01,8,120.93,120.44673447489885
2019-11-01,8,120.7,120.8119323015492
2019-12-01,8,120.68,119.31948373327235
2020-01-01,8,122.49,117.6737428863135
2020-02-01,7,122.69,117.59031180985802
2020-03-01,7,122.49,122.37929760732496
2020-04-01,7,122.21,121.33362911012897
2020-05-01,7,122.08,121.61691172642996
2020-06-01,7,122.08,121.46887214771596
2020-07-01,7,123.97,121.21230846266384
2020-08-01,6,124.1,122.81550790530743
2020-09-01,6,124.14,123.64728419350885
2020-10-01,6,124.12,123.60799225521521
2020-11-01,6,124.39,123.31090058011137
2020-12-01,6,125.05,123.40698711938361
2021-01-01,6,127.7,118.35767654028665
2021-02-01,5,128.37,124.18734021573145
2021-03-01,5,129.29,127.43653356672701
2021-04-01,5,130.98,127.70516420332969
2021-05-01,5,132.49,129.1418977438758
2021-06-01,5,133.96,130.20946961085656
2021-07-01,5,136.47,130.93760099676913
2021-08-01,4,137.54,135.5794065343722
2021-09-01,4,138.2,136.4739591763559
2021-10-01,4,139.03,137.32303900353583
2021-11-01,4,139.74,137.8828030261563
2021-12-01,4,139.94,138.31068209163521
2022-01-01,4,143.34,127.78967765701637
2022-02-01,3,143.82,134.8175197332933
2022-03-01,3,145.21,143.21433056716563
2022-04-01,3,146.6,143.79011025319784
2022-05-01,3,146.86,145.57798263670927
2022-06-01,3,146.8,145.70031367339737
2022-07-01,3,148.61,143.84994706712763
2022-08-01,2,148.15,146.91607631542055
2022-09-01,2,148.74,148.1408602630475
2022-10-01,2,148.8,147.96110314087733
2022-11-01,2,148.87,147.4877972473089
2022-12-01,2,148.61,148.14198272204047
2023-01-01,2,151.26,149.299545879288
2023-02-01,1,151.58,149.689047459108
2023-03-01,1,151.73,150.62895472117958
2023-04-01,1,151.73,150.00243430352526
2023-05-01,1,151.5,151.12955742714573
2023-06-01,1,151.52,151.28152546306927
2023-07-01,1,154.05,151.0736028072406
2023-08-01,0,153.97,152.61942614315268
2023-09-01,0,153.89,153.2583969724978
2023-10-01,0,153.8,153.00836225063722
2023-11-01,0,153.72,152.71444924309108
2023-12-01,0,153.3,152.34139680844947
2024-01-01,0,154.79,153.70369896508
