Date,Iteration,Actual,Predicted
2019-02-01,19,105.38,103.98736705859447
2019-03-01,19,105.39,105.10842416235309
2019-04-01,19,105.42,105.22473170966677
2019-05-01,18,105.54,105.40920452355974
2019-06-01,18,105.43,105.50503477556583
2019-07-01,18,105.42,105.41930627560058
2019-08-01,17,105.59,105.4276115532685
2019-09-01,17,105.5,105.5656797536773
2019-10-01,17,105.18,105.5085801109027
2019-11-01,16,105.05,105.23993629389807
2019-12-01,16,105.26,105.1100684858832
2020-01-01,16,105.38,105.27943614231893
2020-02-01,15,105.69,105.4104028004401
2020-03-01,15,105.42,105.6847429340167
2020-04-01,15,104.62,105.51558784445332
2020-05-01,14,104.54,104.83038517628599
2020-06-01,14,104.52,104.70440625045642
2020-07-01,14,104.46,104.68629070809664
2020-08-01,13,104.36,104.50162325210258
2020-09-01,13,104.18,104.43297924619506
2020-10-01,13,104.16,104.29163456225506
2020-11-01,12,104.54,104.07689836833133
2020-12-01,12,105.34,104.29236251373025
2021-01-01,12,109.31,104.87598806168384
2021-02-01,11,109.83,108.38870410541604
2021-03-01,11,110.9,108.72037631785652
2021-04-01,11,113.47,109.22422163367536
2021-05-01,10,113.84,114.26528726102299
2021-06-01,10,115.29,114.79005213680172
2021-07-01,10,117.75,115.77788608632716
2021-08-01,9,121.76,117.77927344937638
2021-09-01,9,123.44,119.09128716293293
2021-10-01,9,124.98,118.95487115079675
2021-11-01,8,126.49,125.60293070311602
2021-12-01,8,127.08,125.97755852996326
2022-01-01,8,130.11,125.89411209489043
2022-02-01,7,130.63,127.94976443124789
2022-03-01,7,131.28,127.70964957401277
2022-04-01,7,134.19,127.6480796362764
2022-05-01,6,134.96,132.31828357479952
2022-06-01,6,135.0,132.54031023294482
2022-07-01,6,139.25,132.55521542301733
2022-08-01,5,138.73,136.45956742842574
2022-09-01,5,138.85,136.98418755004326
2022-10-01,5,138.71,136.9607414790804
2022-11-01,4,138.82,138.7062144688448
2022-12-01,4,138.32,138.71497540391567
2023-01-01,4,138.81,138.40211674541115
2023-02-01,3,139.03,138.8290331113598
2023-03-01,3,139.1,138.905082551343
2023-04-01,3,138.86,138.8607458659747
2023-05-01,2,138.82,138.75731385296
2023-06-01,2,138.84,138.6013111916831
2023-07-01,2,139.0,138.5243090406879
2023-08-01,1,138.89,138.78942915879674
2023-09-01,1,138.75,138.74108419516898
2023-10-01,1,138.93,138.66907050335436
2023-11-01,0,138.54,138.85177890985872
2023-12-01,0,138.46,138.69955297797821
2024-01-01,0,138.55,138.606391220479
