Date,Iteration,Actual,Predicted
2019-02-01,9,103.66,103.14343822930331
2019-03-01,9,104.05,103.63163422336083
2019-04-01,9,104.03,103.7988726124149
2019-05-01,9,104.08,103.81653218523596
2019-06-01,9,104.1,103.92258154452001
2019-07-01,9,103.91,104.20869878265957
2019-08-01,8,104.24,103.73958580905828
2019-09-01,8,104.26,104.17533706813252
2019-10-01,8,103.93,104.2272145540064
2019-11-01,8,103.57,103.94660733406387
2019-12-01,8,103.32,103.51281002310135
2020-01-01,8,103.46,100.85923390057847
2020-02-01,7,103.72,100.68155819263568
2020-03-01,7,103.52,103.74234471665542
2020-04-01,7,102.97,103.55710260598002
2020-05-01,7,102.51,102.81714841569382
2020-06-01,7,102.21,102.50123325695112
2020-07-01,7,101.84,102.3974070019963
2020-08-01,6,102.11,100.39894045914595
2020-09-01,6,102.28,101.99204964837318
2020-10-01,6,102.23,102.34736072972052
2020-11-01,6,102.68,101.96466112398097
2020-12-01,6,104.07,102.48739243839655
2021-01-01,6,106.41,102.56544264465717
2021-02-01,5,107.66,105.93251583819553
2021-03-01,5,109.51,107.53127283651703
2021-04-01,5,113.88,108.5407347362776
2021-05-01,5,117.19,110.65528860551439
2021-06-01,5,120.12,113.19317079931135
2021-07-01,5,123.6,113.57629169667032
2021-08-01,4,125.67,125.27670497863187
2021-09-01,4,126.75,126.92107373460865
2021-10-01,4,129.04,126.2210242313933
2021-11-01,4,131.43,128.13314648419265
2021-12-01,4,131.84,130.6124257717006
2022-01-01,4,132.37,117.00268713618038
2022-02-01,3,132.98,120.64929330460416
2022-03-01,3,135.16,131.2397350785156
2022-04-01,3,138.45,132.32149820296692
2022-05-01,3,139.14,134.1274612380746
2022-06-01,3,139.57,134.23792230645088
2022-07-01,3,139.21,134.99644539029103
2022-08-01,2,138.14,138.1099330446197
2022-09-01,2,138.57,138.12780013748932
2022-10-01,2,138.51,139.3650687118521
2022-11-01,2,138.02,134.41946758616018
2022-12-01,2,137.29,136.1565343571352
2023-01-01,2,136.98,136.14356432663283
2023-02-01,1,137.38,135.09108137842202
2023-03-01,1,137.83,137.9617037581355
2023-04-01,1,137.68,137.21725384702916
2023-05-01,1,137.24,136.18560890977776
2023-06-01,1,137.25,136.75719826712398
2023-07-01,1,136.76,138.50415341283178
2023-08-01,0,136.42,137.01552501741645
2023-09-01,0,136.23,133.9976808733657
2023-10-01,0,135.78,134.57082942782318
2023-11-01,0,135.27,136.4541320179506
2023-12-01,0,135.25,136.04255008380744
2024-01-01,0,134.64,125.1601845501261
