Date,Iteration,Actual,Predicted
2019-02-01,19,103.66,103.14343822930331
2019-03-01,19,104.05,103.63163422336083
2019-04-01,19,104.03,103.7988726124149
2019-05-01,18,104.08,103.81962362550732
2019-06-01,18,104.1,103.91735420647709
2019-07-01,18,103.91,104.21087051042836
2019-08-01,17,104.24,103.73958580905828
2019-09-01,17,104.26,104.17533706813252
2019-10-01,17,103.93,104.2272145540064
2019-11-01,16,103.57,103.95574524191215
2019-12-01,16,103.32,103.5160508463272
2020-01-01,16,103.46,100.83610233621948
2020-02-01,15,103.72,100.68155819263568
2020-03-01,15,103.52,103.74234471665542
2020-04-01,15,102.97,103.55710260598002
2020-05-01,14,102.51,102.83126795215888
2020-06-01,14,102.21,102.49748617468713
2020-07-01,14,101.84,102.4096474634943
2020-08-01,13,102.11,100.39894045914595
2020-09-01,13,102.28,101.99204964837318
2020-10-01,13,102.23,102.34736072972052
2020-11-01,12,102.68,102.130552181378
2020-12-01,12,104.07,102.64580877387614
2021-01-01,12,106.41,103.54846766395625
2021-02-01,11,107.66,105.93251583819553
2021-03-01,11,109.51,107.53127283651703
2021-04-01,11,113.88,108.5407347362776
2021-05-01,10,117.19,111.59811553024485
2021-06-01,10,120.12,114.33474815480155
2021-07-01,10,123.6,115.52390996705384
2021-08-01,9,125.67,125.27670497863187
2021-09-01,9,126.75,126.92107373460865
2021-10-01,9,129.04,126.2210242313933
2021-11-01,8,131.43,128.12577250120182
2021-12-01,8,131.84,130.30954871338508
2022-01-01,8,132.37,116.03470422813838
2022-02-01,7,132.98,120.64929330460416
2022-03-01,7,135.16,131.2397350785156
2022-04-01,7,138.45,132.32149820296692
2022-05-01,6,139.14,142.14028130189047
2022-06-01,6,139.57,142.95269825989112
2022-07-01,6,139.21,142.44483394437162
2022-08-01,5,138.14,138.1099330446197
2022-09-01,5,138.57,138.12780013748932
2022-10-01,5,138.51,139.3650687118521
2022-11-01,4,138.02,135.1315450717659
2022-12-01,4,137.29,135.89391751745802
2023-01-01,4,136.98,135.5092498649884
2023-02-01,3,137.38,135.09108137842202
2023-03-01,3,137.83,137.9617037581355
2023-04-01,3,137.68,137.21725384702916
2023-05-01,2,137.24,136.8222199730069
2023-06-01,2,137.25,136.6606863337638
2023-07-01,2,136.76,138.41309434942974
2023-08-01,1,136.42,137.01552501741645
2023-09-01,1,136.23,133.9976808733657
2023-10-01,1,135.78,134.57082942782318
2023-11-01,0,135.27,136.49264648613868
2023-12-01,0,135.25,136.02601170709636
2024-01-01,0,134.64,125.29680071154019
