Date,Iteration,Actual,Predicted
2019-02-01,9,110.26,108.43995658036901
2019-03-01,9,110.47,109.721925239525
2019-04-01,9,110.5,109.31882299277846
2019-05-01,9,110.57,111.02402097138416
2019-06-01,9,110.8,110.64240290000033
2019-07-01,9,110.56,110.92012742372413
2019-08-01,8,110.66,110.3976804655452
2019-09-01,8,110.19,110.12898480814107
2019-10-01,8,108.78,109.53519411283088
2019-11-01,8,107.79,109.02049009887163
2019-12-01,8,107.52,108.03385409212818
2020-01-01,8,108.17,105.02487630158423
2020-02-01,7,109.25,104.72377444178662
2020-03-01,7,108.94,109.4853434769956
2020-04-01,7,108.46,108.952346590026
2020-05-01,7,107.89,108.52723353419813
2020-06-01,7,107.7,107.46873109221357
2020-07-01,7,106.96,107.83896132823845
2020-08-01,6,107.0,103.82019140013226
2020-09-01,6,106.84,106.8440549481562
2020-10-01,6,106.93,106.93545640753926
2020-11-01,6,107.75,106.62699821256874
2020-12-01,6,109.33,107.49552204202895
2021-01-01,6,114.24,106.90507140337915
2021-02-01,5,115.32,112.30327260888922
2021-03-01,5,117.34,114.64502367504149
2021-04-01,5,121.56,115.13884154399778
2021-05-01,5,126.27,116.69748953637517
2021-06-01,5,132.78,119.39046558189537
2021-07-01,5,134.53,119.5538783154181
2021-08-01,4,137.85,136.21218094199446
2021-09-01,4,140.28,135.13891454088736
2021-10-01,4,141.46,134.38786726443345
2021-11-01,4,142.69,132.6544221055304
2021-12-01,4,142.54,135.6406640084613
2022-01-01,4,144.66,118.23004375432694
2022-02-01,3,145.94,128.53350595417018
2022-03-01,3,150.36,143.5995869361053
2022-04-01,3,153.69,143.7629187977958
2022-05-01,3,154.85,143.53771514372107
2022-06-01,3,153.44,143.35504050351383
2022-07-01,3,155.34,143.35901951495504
2022-08-01,2,152.09,153.22407108055094
2022-09-01,2,153.47,150.9357455036661
2022-10-01,2,153.57,153.95101226207203
2022-11-01,2,153.92,145.50229026699867
2022-12-01,2,152.98,147.00510267418153
2023-01-01,2,152.67,150.39811452697347
2023-02-01,1,153.5,149.94377265261488
2023-03-01,1,153.63,154.10273121062912
2023-04-01,1,153.44,152.2334650053263
2023-05-01,1,153.03,150.38144515031638
2023-06-01,1,152.65,152.49733470507488
2023-07-01,1,151.94,154.07333911044103
2023-08-01,0,151.39,153.07331637868015
2023-09-01,0,151.37,147.83411820885067
2023-10-01,0,151.09,149.2597184706916
2023-11-01,0,150.4,152.0088326896692
2023-12-01,0,147.02,151.6452619159814
2024-01-01,0,147.04,135.22583100606022
