Date,Iteration,Actual,Predicted
2019-02-01,9,103.22,102.44478519777083
2019-03-01,9,103.58,103.45706814991934
2019-04-01,9,103.3,103.003115261601
2019-05-01,9,103.3,103.09166271011766
2019-06-01,9,102.87,103.2799927091309
2019-07-01,9,102.66,102.75928669240405
2019-08-01,8,103.07,102.70122818743211
2019-09-01,8,102.76,103.05403955963709
2019-10-01,8,102.42,101.90297205440399
2019-11-01,8,102.19,102.55443470585107
2019-12-01,8,102.55,102.14218255487255
2020-01-01,8,102.38,102.55372683247317
2020-02-01,7,102.33,102.5415946814418
2020-03-01,7,101.58,102.46394459978046
2020-04-01,7,100.98,101.4901223603854
2020-05-01,7,101.15,101.06060007401544
2020-06-01,7,101.77,101.31441320536686
2020-07-01,7,102.62,101.88887261501269
2020-08-01,6,103.21,102.65449630180402
2020-09-01,6,103.5,103.44815413722353
2020-10-01,6,103.37,103.4664797805352
2020-11-01,6,103.81,103.40186291453234
2020-12-01,6,105.06,103.88200875204127
2021-01-01,6,105.68,105.29001486686786
2021-02-01,5,107.7,105.85924527774468
2021-03-01,5,109.73,108.03415870784423
2021-04-01,5,111.5,109.72419077171074
2021-05-01,5,113.66,111.26986042776156
2021-06-01,5,113.92,113.00376504772515
2021-07-01,5,114.46,112.71005170048961
2021-08-01,4,115.08,114.10035800037927
2021-09-01,4,115.63,113.41282639814804
2021-10-01,4,117.04,114.52110245051622
2021-11-01,4,117.45,115.94596359991066
2021-12-01,4,118.28,115.49724356777472
2022-01-01,4,119.88,112.35292273226678
2022-02-01,3,121.13,117.31271365823056
2022-03-01,3,123.97,120.3294369265687
2022-04-01,3,125.73,123.32479638033732
2022-05-01,3,125.36,122.33539714833947
2022-06-01,3,125.73,124.85390805959781
2022-07-01,3,123.22,124.56887975720157
2022-08-01,2,124.5,122.59613937957626
2022-09-01,2,126.84,124.35120492253142
2022-10-01,2,127.27,126.81907500683508
2022-11-01,2,128.04,126.681966297396
2022-12-01,2,128.14,127.62756923324481
2023-01-01,2,129.22,114.78033506426543
2023-02-01,1,130.12,103.80911147575205
2023-03-01,1,130.46,103.07139300759526
2023-04-01,1,130.91,128.64816205813494
2023-05-01,1,130.25,129.5914904463526
2023-06-01,1,130.7,126.35767797810239
2023-07-01,1,130.46,128.40616609041723
2023-08-01,0,130.85,130.00887761779117
2023-09-01,0,130.54,130.4149401612565
2023-10-01,0,130.71,130.56819675792352
2023-11-01,0,131.54,129.7604448290901
2023-12-01,0,131.72,131.4044508448423
2024-01-01,0,131.87,130.94613325999143
