Date,Iteration,Actual,Predicted
2019-02-01,9,132.71,126.1151411174342
2019-03-01,9,132.71,131.01144521297454
2019-04-01,9,132.71,130.69941700486322
2019-05-01,9,132.71,130.86035107863862
2019-06-01,9,132.71,130.41630359888052
2019-07-01,9,136.54,130.60230170575443
2019-08-01,8,136.54,134.9025973901197
2019-09-01,8,136.54,134.58920320935644
2019-10-01,8,136.54,134.8063875819493
2019-11-01,8,136.54,135.72097467181186
2019-12-01,8,136.54,133.75654221316768
2020-01-01,8,139.93,127.28011645774781
2020-02-01,7,139.93,128.10432278966383
2020-03-01,7,139.93,139.39433795689098
2020-04-01,7,139.93,138.43930294808578
2020-05-01,7,139.93,138.32918243447722
2020-06-01,7,139.93,138.22805064578566
2020-07-01,7,143.74,137.84693908239456
2020-08-01,6,143.74,141.20838237680098
2020-09-01,6,143.74,142.66968316161802
2020-10-01,6,143.74,143.02740611234213
2020-11-01,6,143.74,142.53276381232934
2020-12-01,6,143.74,142.98059852509283
2021-01-01,6,146.35,134.871846415765
2021-02-01,5,146.35,141.98816743335365
2021-03-01,5,146.35,145.79475470499847
2021-04-01,5,146.35,145.78011847933328
2021-05-01,5,146.35,145.81589168371437
2021-06-01,5,146.35,145.8698038768169
2021-07-01,5,149.28,145.91164150233556
2021-08-01,4,149.28,148.25377260316722
2021-09-01,4,149.28,148.63206986323002
2021-10-01,4,149.28,148.9361085299351
2021-11-01,4,149.28,148.89665528251777
2021-12-01,4,149.28,148.7939400173113
2022-01-01,4,154.55,145.44864367885518
2022-02-01,3,154.55,150.42070621218744
2022-03-01,3,154.55,153.05842004047787
2022-04-01,3,154.55,153.0365585907246
2022-05-01,3,154.55,153.59862925451307
2022-06-01,3,154.55,153.5111234082501
2022-07-01,3,158.05,152.27134432933084
2022-08-01,2,158.05,155.20506183182258
2022-09-01,2,158.05,156.45641237427805
2022-10-01,2,158.05,156.2295018608899
2022-11-01,2,158.05,156.37861899035713
2022-12-01,2,158.05,155.96201168579537
2023-01-01,2,163.13,157.1143096990464
2023-02-01,1,163.13,159.31067918792172
2023-03-01,1,163.13,161.76555983510644
2023-04-01,1,163.13,160.81747717657584
2023-05-01,1,163.13,161.59183502154434
2023-06-01,1,163.13,162.3847280530111
2023-07-01,1,168.53,161.7021138170255
2023-08-01,0,168.53,166.62145354243188
2023-09-01,0,168.53,167.31803022579615
2023-10-01,0,168.53,167.43753718602466
2023-11-01,0,168.53,166.77766575440947
2023-12-01,0,168.53,166.8908538087628
2024-01-01,0,171.64,169.31889999764337
