Date,Iteration,Actual,Predicted
2019-02-01,9,119.26,117.41918343871913
2019-03-01,9,119.41,118.40040678741758
2019-04-01,9,119.37,118.32801268075133
2019-05-01,9,119.39,118.46102863183631
2019-06-01,9,119.36,118.56304445773634
2019-07-01,9,121.2,122.24240917821993
2019-08-01,8,121.34,122.66093099916657
2019-09-01,8,121.23,122.0465516466569
2019-10-01,8,120.93,121.89114826069408
2019-11-01,8,120.7,121.76686776166935
2019-12-01,8,120.68,121.73176369701298
2020-01-01,8,122.49,122.26777232883865
2020-02-01,7,122.69,122.35512807179957
2020-03-01,7,122.49,122.6708496703236
2020-04-01,7,122.21,121.4269911591604
2020-05-01,7,122.08,119.6187167595993
2020-06-01,7,122.08,119.69343244927867
2020-07-01,7,123.97,123.56219577280504
2020-08-01,6,124.1,123.73002491198575
2020-09-01,6,124.14,124.66100618402707
2020-10-01,6,124.12,123.68187167622351
2020-11-01,6,124.39,122.92356345099402
2020-12-01,6,125.05,121.81958661932718
2021-01-01,6,127.7,126.87932440747578
2021-02-01,5,128.37,127.86669715565571
2021-03-01,5,129.29,127.7401797555282
2021-04-01,5,130.98,127.45419198302457
2021-05-01,5,132.49,129.54149806735666
2021-06-01,5,133.96,129.64218773737343
2021-07-01,5,136.47,132.26448150208074
2021-08-01,4,137.54,134.17821490576034
2021-09-01,4,138.2,135.30532568101262
2021-10-01,4,139.03,136.67933550659563
2021-11-01,4,139.74,137.44702980991792
2021-12-01,4,139.94,138.87632298446852
2022-01-01,4,143.34,140.49866423506091
2022-02-01,3,143.82,142.53837863985444
2022-03-01,3,145.21,143.54288366831537
2022-04-01,3,146.6,144.7437796089418
2022-05-01,3,146.86,145.70688708054678
2022-06-01,3,146.8,146.45846794439962
2022-07-01,3,148.61,148.207753937713
2022-08-01,2,148.15,148.98851482233033
2022-09-01,2,148.74,148.06735783972016
2022-10-01,2,148.8,149.5889148939022
2022-11-01,2,148.87,150.21086142200986
2022-12-01,2,148.61,149.74543743444906
2023-01-01,2,151.26,152.36818898156355
2023-02-01,1,151.58,151.05562988844184
2023-03-01,1,151.73,152.5009275033696
2023-04-01,1,151.73,152.42327058640637
2023-05-01,1,151.5,152.28837273837365
2023-06-01,1,151.52,151.67722449660215
2023-07-01,1,154.05,152.9702245851547
2023-08-01,0,153.97,153.23485887790855
2023-09-01,0,153.89,153.2974206656571
2023-10-01,0,153.8,152.76283930642091
2023-11-01,0,153.72,154.36585469940144
2023-12-01,0,153.3,154.05834224951616
2024-01-01,0,154.79,155.78600789299378
