Date,Iteration,Actual,Predicted
2019-02-01,9,132.71,130.237556232222
2019-03-01,9,132.71,130.52084869390637
2019-04-01,9,132.71,130.92194222483124
2019-05-01,9,132.71,131.39528980128466
2019-06-01,9,132.71,131.79253484511037
2019-07-01,9,136.54,135.91547707825578
2019-08-01,8,136.54,136.81497205103736
2019-09-01,8,136.54,136.63549584311218
2019-10-01,8,136.54,136.91028104910404
2019-11-01,8,136.54,137.70287553210804
2019-12-01,8,136.54,137.74471386243957
2020-01-01,8,139.93,140.57172294902924
2020-02-01,7,139.93,140.6430036688718
2020-03-01,7,139.93,140.45004258579405
2020-04-01,7,139.93,140.2878387782277
2020-05-01,7,139.93,140.0493907243436
2020-06-01,7,139.93,139.82956968938453
2020-07-01,7,143.74,145.80520570402354
2020-08-01,6,143.74,145.32276047997817
2020-09-01,6,143.74,144.89018586661092
2020-10-01,6,143.74,144.64904757261837
2020-11-01,6,143.74,144.50557159884914
2020-12-01,6,143.74,143.8757027157431
2021-01-01,6,146.35,147.92448835183694
2021-02-01,5,146.35,147.55894194298344
2021-03-01,5,146.35,147.21268357440908
2021-04-01,5,146.35,147.33104089998483
2021-05-01,5,146.35,147.4140066349978
2021-06-01,5,146.35,147.62341842888168
2021-07-01,5,149.28,151.58533031881302
2021-08-01,4,149.28,150.8441273532981
2021-09-01,4,149.28,150.42908940262956
2021-10-01,4,149.28,150.40638502974892
2021-11-01,4,149.28,150.2782504129116
2021-12-01,4,149.28,150.4347710727706
2022-01-01,4,154.55,153.6795009642315
2022-02-01,3,154.55,153.52569217923048
2022-03-01,3,154.55,153.37607320532874
2022-04-01,3,154.55,153.36092531319758
2022-05-01,3,154.55,153.72962484255658
2022-06-01,3,154.55,153.39645765517588
2022-07-01,3,158.05,157.59435346763456
2022-08-01,2,158.05,158.39046546799665
2022-09-01,2,158.05,158.2606479706522
2022-10-01,2,158.05,158.70463990682111
2022-11-01,2,158.05,159.0757490370724
2022-12-01,2,158.05,158.8467900606742
2023-01-01,2,163.13,162.33491626846893
2023-02-01,1,163.13,162.39220187785185
2023-03-01,1,163.13,162.18000725080998
2023-04-01,1,163.13,162.55891149392068
2023-05-01,1,163.13,163.26829644953278
2023-06-01,1,163.13,162.75551397165435
2023-07-01,1,168.53,166.1777052851234
2023-08-01,0,168.53,166.9238155594319
2023-09-01,0,168.53,167.40809738113614
2023-10-01,0,168.53,167.56218054160797
2023-11-01,0,168.53,168.2211372180102
2023-12-01,0,168.53,168.49109513410235
2024-01-01,0,171.64,171.79825204024348
