Date,Iteration,Actual,Predicted
2019-02-01,9,103.22,103.61951771520742
2019-03-01,9,103.58,103.73618590040977
2019-04-01,9,103.3,103.84059417213373
2019-05-01,9,103.3,102.91920282865888
2019-06-01,9,102.87,103.13979040119833
2019-07-01,9,102.66,103.39516481916078
2019-08-01,8,103.07,103.61101876320909
2019-09-01,8,102.76,104.00881306240474
2019-10-01,8,102.42,103.43474875960369
2019-11-01,8,102.19,102.69756065448674
2019-12-01,8,102.55,102.40330392236258
2020-01-01,8,102.38,101.86228800970282
2020-02-01,7,102.33,102.82859991253189
2020-03-01,7,101.58,102.64459539426024
2020-04-01,7,100.98,102.70124672238249
2020-05-01,7,101.15,102.17162997258195
2020-06-01,7,101.77,101.65893637571195
2020-07-01,7,102.62,101.8079556848895
2020-08-01,6,103.21,101.93356709192201
2020-09-01,6,103.5,103.31840073485719
2020-10-01,6,103.37,103.04949662199195
2020-11-01,6,103.81,103.09560436481641
2020-12-01,6,105.06,103.25821708051197
2021-01-01,6,105.68,102.80606990871857
2021-02-01,5,107.7,104.56339518989411
2021-03-01,5,109.73,106.02091864587693
2021-04-01,5,111.5,107.59362399606916
2021-05-01,5,113.66,108.85996360394303
2021-06-01,5,113.92,110.59441392018256
2021-07-01,5,114.46,111.954424988121
2021-08-01,4,115.08,113.96103579164557
2021-09-01,4,115.63,114.85562835199525
2021-10-01,4,117.04,115.34127137905156
2021-11-01,4,117.45,116.1096882567011
2021-12-01,4,118.28,116.99519036941737
2022-01-01,4,119.88,116.6459855341163
2022-02-01,3,121.13,118.84664038545311
2022-03-01,3,123.97,120.42279368844716
2022-04-01,3,125.73,122.07272520405816
2022-05-01,3,125.36,123.27670006043293
2022-06-01,3,125.73,124.04300779745843
2022-07-01,3,123.22,124.87013560724684
2022-08-01,2,124.5,125.40371409197522
2022-09-01,2,126.84,125.5334919850242
2022-10-01,2,127.27,126.46909222819593
2022-11-01,2,128.04,127.10832201818167
2022-12-01,2,128.14,127.60074419091282
2023-01-01,2,129.22,127.15670503872653
2023-02-01,1,130.12,126.79693809774854
2023-03-01,1,130.46,126.69567252744658
2023-04-01,1,130.91,128.45966334570613
2023-05-01,1,130.25,129.28367751421882
2023-06-01,1,130.7,129.56713852791069
2023-07-01,1,130.46,129.87694715963352
2023-08-01,0,130.85,130.9776886353447
2023-09-01,0,130.54,132.16410206022277
2023-10-01,0,130.71,131.11781072775693
2023-11-01,0,131.54,130.49385884628924
2023-12-01,0,131.72,130.2734908805947
2024-01-01,0,131.87,130.19809332497914
