Date,Iteration,Actual,Predicted
2019-02-01,9,119.26,116.508995
2019-03-01,9,119.41,117.9178
2019-04-01,9,119.37,117.9178
2019-05-01,9,119.39,117.9178
2019-06-01,9,119.36,117.9178
2019-07-01,9,121.2,117.9178
2019-08-01,8,121.34,120.80925
2019-09-01,8,121.23,120.80925
2019-10-01,8,120.93,120.80925
2019-11-01,8,120.7,120.501236
2019-12-01,8,120.68,120.80925
2020-01-01,8,122.49,120.80925
2020-02-01,7,122.69,121.00892
2020-03-01,7,122.49,121.00812
2020-04-01,7,122.21,121.01895
2020-05-01,7,122.08,120.99727
2020-06-01,7,122.08,121.09515
2020-07-01,7,123.97,121.30353
2020-08-01,6,124.1,122.51854
2020-09-01,6,124.14,122.55334
2020-10-01,6,124.12,122.54151
2020-11-01,6,124.39,122.2209
2020-12-01,6,125.05,122.44416
2021-01-01,6,127.7,122.54899
2021-02-01,5,128.37,126.79105
2021-03-01,5,129.29,126.79105
2021-04-01,5,130.98,126.79105
2021-05-01,5,132.49,126.79105
2021-06-01,5,133.96,126.79105
2021-07-01,5,136.47,126.79105
2021-08-01,4,137.54,134.25189
2021-09-01,4,138.2,134.71222
2021-10-01,4,139.03,134.71222
2021-11-01,4,139.74,134.25189
2021-12-01,4,139.94,135.22449
2022-01-01,4,143.34,135.22449
2022-02-01,3,143.82,142.19456
2022-03-01,3,145.21,142.19456
2022-04-01,3,146.6,142.19456
2022-05-01,3,146.86,142.19456
2022-06-01,3,146.8,142.19456
2022-07-01,3,148.61,142.19456
2022-08-01,2,148.15,148.21425
2022-09-01,2,148.74,148.28688
2022-10-01,2,148.8,148.14482
2022-11-01,2,148.87,148.21425
2022-12-01,2,148.61,148.14482
2023-01-01,2,151.26,148.21742
2023-02-01,1,151.58,148.739
2023-03-01,1,151.73,149.96057
2023-04-01,1,151.73,149.96057
2023-05-01,1,151.5,149.96057
2023-06-01,1,151.52,149.96057
2023-07-01,1,154.05,149.96057
2023-08-01,0,153.97,152.71059
2023-09-01,0,153.89,152.05722
2023-10-01,0,153.8,151.64737
2023-11-01,0,153.72,153.16945
2023-12-01,0,153.3,153.16945
2024-01-01,0,154.79,153.16945
