Date,Iteration,Actual,Predicted
2019-02-01,19,105.38,103.8526
2019-03-01,19,105.39,103.8526
2019-04-01,19,105.42,103.78183
2019-05-01,18,105.54,105.04311
2019-06-01,18,105.43,103.88356
2019-07-01,18,105.42,103.91298
2019-08-01,17,105.59,105.02125
2019-09-01,17,105.5,105.011765
2019-10-01,17,105.18,105.011765
2019-11-01,16,105.05,105.224655
2019-12-01,16,105.26,105.361404
2020-01-01,16,105.38,105.34804
2020-02-01,15,105.69,105.363365
2020-03-01,15,105.42,105.37724
2020-04-01,15,104.62,105.40067
2020-05-01,14,104.54,104.64727
2020-06-01,14,104.52,104.64795
2020-07-01,14,104.46,104.66547
2020-08-01,13,104.36,104.48456
2020-09-01,13,104.18,104.45746
2020-10-01,13,104.16,104.45778
2020-11-01,12,104.54,104.15826
2020-12-01,12,105.34,104.15735
2021-01-01,12,109.31,104.49385
2021-02-01,11,109.83,109.00819
2021-03-01,11,110.9,108.72216
2021-04-01,11,113.47,108.72216
2021-05-01,10,113.84,113.133194
2021-06-01,10,115.29,113.133194
2021-07-01,10,117.75,113.133194
2021-08-01,9,121.76,117.38362
2021-09-01,9,123.44,117.38362
2021-10-01,9,124.98,117.38362
2021-11-01,8,126.49,124.631165
2021-12-01,8,127.08,124.631165
2022-01-01,8,130.11,124.631165
2022-02-01,7,130.63,129.70798
2022-03-01,7,131.28,129.70798
2022-04-01,7,134.19,129.70798
2022-05-01,6,134.96,133.78969
2022-06-01,6,135.0,133.78969
2022-07-01,6,139.25,133.78969
2022-08-01,5,138.73,138.80887
2022-09-01,5,138.85,134.92827
2022-10-01,5,138.71,134.92827
2022-11-01,4,138.82,130.65918
2022-12-01,4,138.32,127.2728
2023-01-01,4,138.81,126.400894
2023-02-01,3,139.03,126.86216
2023-03-01,3,139.1,123.85062
2023-04-01,3,138.86,123.85062
2023-05-01,2,138.82,128.46664
2023-06-01,2,138.84,122.31093
2023-07-01,2,139.0,118.54753
2023-08-01,1,138.89,131.68497
2023-09-01,1,138.75,118.446495
2023-10-01,1,138.93,122.5364
2023-11-01,0,138.54,136.31056
2023-12-01,0,138.46,125.26194
2024-01-01,0,138.55,126.90261
