Date,Iteration,Actual,Predicted
2019-02-01,19,110.26,109.83719
2019-03-01,19,110.47,109.61949
2019-04-01,19,110.5,109.88974
2019-05-01,18,110.57,109.78363
2019-06-01,18,110.8,109.35039
2019-07-01,18,110.56,109.60684
2019-08-01,17,110.66,109.858086
2019-09-01,17,110.19,110.27207
2019-10-01,17,108.78,110.14084
2019-11-01,16,107.79,109.14201
2019-12-01,16,107.52,105.700806
2020-01-01,16,108.17,107.68756
2020-02-01,15,109.25,107.64126
2020-03-01,15,108.94,110.14203
2020-04-01,15,108.46,108.58064
2020-05-01,14,107.89,108.7502
2020-06-01,14,107.7,108.38862
2020-07-01,14,106.96,107.99312
2020-08-01,13,107.0,107.0353
2020-09-01,13,106.84,107.77552
2020-10-01,13,106.93,107.75173
2020-11-01,12,107.75,106.202965
2020-12-01,12,109.33,107.96131
2021-01-01,12,114.24,108.88823
2021-02-01,11,115.32,110.02508
2021-03-01,11,117.34,109.708595
2021-04-01,11,121.56,110.01775
2021-05-01,10,126.27,114.80442
2021-06-01,10,132.78,114.45
2021-07-01,10,134.53,114.510864
2021-08-01,9,137.85,132.67125
2021-09-01,9,140.28,132.67125
2021-10-01,9,141.46,132.67125
2021-11-01,8,142.69,140.14836
2021-12-01,8,142.54,140.128
2022-01-01,8,144.66,140.92043
2022-02-01,7,145.94,142.30988
2022-03-01,7,150.36,141.81418
2022-04-01,7,153.69,141.97678
2022-05-01,6,154.85,150.08115
2022-06-01,6,153.44,150.22977
2022-07-01,6,155.34,149.89066
2022-08-01,5,152.09,153.92996
2022-09-01,5,153.47,152.69032
2022-10-01,5,153.57,153.5779
2022-11-01,4,153.92,152.45929
2022-12-01,4,152.98,152.44582
2023-01-01,4,152.67,153.73189
2023-02-01,3,153.5,152.63252
2023-03-01,3,153.63,152.91786
2023-04-01,3,153.44,152.45445
2023-05-01,2,153.03,152.82643
2023-06-01,2,152.65,152.24034
2023-07-01,2,151.94,152.79178
2023-08-01,1,151.39,151.98106
2023-09-01,1,151.37,152.8661
2023-10-01,1,151.09,152.02322
2023-11-01,0,150.4,151.71976
2023-12-01,0,147.02,151.25143
2024-01-01,0,147.04,149.8768
