Date,Iteration,Actual,Predicted
2019-02-01,19,132.71,127.67399825250543
2019-03-01,19,132.71,127.60903110388911
2019-04-01,19,132.71,127.30477245456292
2019-05-01,18,132.71,133.05002493266835
2019-06-01,18,132.71,132.99331274165877
2019-07-01,18,136.54,138.04166597745055
2019-08-01,17,136.54,132.96290825607576
2019-09-01,17,136.54,132.9941463015536
2019-10-01,17,136.54,132.95456706800138
2019-11-01,16,136.54,136.6436682431707
2019-12-01,16,136.54,136.3874696421649
2020-01-01,16,139.93,140.4063824808066
2020-02-01,15,139.93,136.78214326290936
2020-03-01,15,139.93,136.48913837529585
2020-04-01,15,139.93,136.40125943320245
2020-05-01,14,139.93,139.86785861238056
2020-06-01,14,139.93,139.7905089147811
2020-07-01,14,143.74,143.92349022970788
2020-08-01,13,143.74,140.04747793714233
2020-09-01,13,143.74,140.40608986364882
2020-10-01,13,143.74,140.1829941984327
2020-11-01,12,143.74,143.44501885416398
2020-12-01,12,143.74,143.18995715506193
2021-01-01,12,146.35,147.61787011055827
2021-02-01,11,146.35,143.60174598038373
2021-03-01,11,146.35,143.62619909925417
2021-04-01,11,146.35,143.77406698051394
2021-05-01,10,146.35,146.09107864456607
2021-06-01,10,146.35,146.53332667587173
2021-07-01,10,149.28,150.2492192959207
2021-08-01,9,149.28,146.1449128481028
2021-09-01,9,149.28,146.4843650924281
2021-10-01,9,149.28,146.58413562445418
2021-11-01,8,149.28,148.94613204126264
2021-12-01,8,149.28,149.30203773074464
2022-01-01,8,154.55,152.21722852210326
2022-02-01,7,154.55,149.2078992525022
2022-03-01,7,154.55,149.41374939947548
2022-04-01,7,154.55,149.11442402626145
2022-05-01,6,154.55,154.63756977999714
2022-06-01,6,154.55,154.48318483011093
2022-07-01,6,158.05,158.75315464816535
2022-08-01,5,158.05,154.6233762171062
2022-09-01,5,158.05,154.51754479533884
2022-10-01,5,158.05,154.80276363618856
2022-11-01,4,158.05,158.16110728424778
2022-12-01,4,158.05,157.69744018282304
2023-01-01,4,163.13,162.50381311394065
2023-02-01,3,163.13,158.25254418609228
2023-03-01,3,163.13,158.0338380318943
2023-04-01,3,163.13,158.1018011607548
2023-05-01,2,163.13,163.1686389507179
2023-06-01,2,163.13,163.0542768071029
2023-07-01,2,168.53,167.23612447237286
2023-08-01,1,168.53,163.28516187300733
2023-09-01,1,168.53,163.29137118265692
2023-10-01,1,168.53,163.30503667055837
2023-11-01,0,168.53,168.57899096727078
2023-12-01,0,168.53,168.4577257806858
2024-01-01,0,171.64,173.3151364112095
