Date,Iteration,Actual,Predicted
2019-02-01,19,105.38,104.086543822715
2019-03-01,19,105.39,104.28731024204981
2019-04-01,19,105.42,104.56010296421123
2019-05-01,18,105.54,105.76739600934859
2019-06-01,18,105.43,105.9084959119934
2019-07-01,18,105.42,105.79651400941266
2019-08-01,17,105.59,105.45041025094075
2019-09-01,17,105.5,105.49132564001324
2019-10-01,17,105.18,105.52345442947824
2019-11-01,16,105.05,105.20560503602435
2019-12-01,16,105.26,105.19340888668245
2020-01-01,16,105.38,105.15220560316232
2020-02-01,15,105.69,105.50186899836162
2020-03-01,15,105.42,105.68989921291234
2020-04-01,15,104.62,105.86382223735109
2020-05-01,14,104.54,104.56177065391118
2020-06-01,14,104.52,104.33838504627263
2020-07-01,14,104.46,104.12228517784011
2020-08-01,13,104.36,104.61385207749514
2020-09-01,13,104.18,104.91836645828326
2020-10-01,13,104.16,105.04914600298522
2020-11-01,12,104.54,104.1970446739734
2020-12-01,12,105.34,104.26077173534003
2021-01-01,12,109.31,104.36599155488939
2021-02-01,11,109.83,110.42746792307538
2021-03-01,11,110.9,111.91707289043586
2021-04-01,11,113.47,113.33127539179856
2021-05-01,10,113.84,114.83233588791082
2021-06-01,10,115.29,115.42643876006892
2021-07-01,10,117.75,116.63763311421972
2021-08-01,9,121.76,118.86471046084384
2021-09-01,9,123.44,119.73999944544376
2021-10-01,9,124.98,120.78044173901439
2021-11-01,8,126.49,126.94534308143726
2021-12-01,8,127.08,128.26075819620283
2022-01-01,8,130.11,129.25615754940614
2022-02-01,7,130.63,131.0678440498645
2022-03-01,7,131.28,132.3490713697295
2022-04-01,7,134.19,133.72348768838665
2022-05-01,6,134.96,135.14705825319348
2022-06-01,6,135.0,135.9392606069316
2022-07-01,6,139.25,136.95624856971617
2022-08-01,5,138.73,140.07176169086478
2022-09-01,5,138.85,140.71749675953004
2022-10-01,5,138.71,142.1049122203825
2022-11-01,4,138.82,139.02943916498793
2022-12-01,4,138.32,138.8349945717877
2023-01-01,4,138.81,139.02376813077618
2023-02-01,3,139.03,139.16114804580772
2023-03-01,3,139.1,139.0648553919398
2023-04-01,3,138.86,139.47833497052568
2023-05-01,2,138.82,138.35425274578344
2023-06-01,2,138.84,137.6155943961012
2023-07-01,2,139.0,136.9172218020432
2023-08-01,1,138.89,138.86015700095217
2023-09-01,1,138.75,138.60608413815632
2023-10-01,1,138.93,138.34972856056677
2023-11-01,0,138.54,138.89469148664784
2023-12-01,0,138.46,138.80811930939322
2024-01-01,0,138.55,138.83243623294993
