Date,Iteration,Actual,Predicted
2019-02-01,19,103.22,102.28413532109371
2019-03-01,19,103.58,102.40466751373373
2019-04-01,19,103.3,102.67371192066516
2019-05-01,18,103.3,102.83429506350744
2019-06-01,18,102.87,102.99559124139363
2019-07-01,18,102.66,103.47224018340478
2019-08-01,17,103.07,102.6777135777877
2019-09-01,17,102.76,102.80410743045188
2019-10-01,17,102.42,102.9770948464881
2019-11-01,16,102.19,102.05086840385086
2019-12-01,16,102.55,102.24213780570481
2020-01-01,16,102.38,102.63156495806815
2020-02-01,15,102.33,102.08090439978585
2020-03-01,15,101.58,101.97043846715833
2020-04-01,15,100.98,102.0185700561219
2020-05-01,14,101.15,100.87733058484537
2020-06-01,14,101.77,100.99720652684294
2020-07-01,14,102.62,101.08027558110363
2020-08-01,13,103.21,102.85306916409886
2020-09-01,13,103.5,102.64937740781771
2020-10-01,13,103.37,102.77191703302448
2020-11-01,12,103.81,103.4663383263971
2020-12-01,12,105.06,103.65774077056754
2021-01-01,12,105.68,103.86102609333963
2021-02-01,11,107.7,105.88294548368052
2021-03-01,11,109.73,106.09454657117149
2021-04-01,11,111.5,106.32466320814457
2021-05-01,10,113.66,111.98793879136025
2021-06-01,10,113.92,112.26666035325204
2021-07-01,10,114.46,112.58566432420331
2021-08-01,9,115.08,115.01259521788626
2021-09-01,9,115.63,115.30059043497897
2021-10-01,9,117.04,115.68810721048406
2021-11-01,8,117.45,117.69665927360937
2021-12-01,8,118.28,118.00259442469226
2022-01-01,8,119.88,118.20632331150728
2022-02-01,7,121.13,120.40085845515426
2022-03-01,7,123.97,121.02237127877584
2022-04-01,7,125.73,121.43644916462216
2022-05-01,6,125.36,126.18479464588451
2022-06-01,6,125.73,126.70196255593942
2022-07-01,6,123.22,127.2256508892548
2022-08-01,5,124.5,122.57121300154985
2022-09-01,5,126.84,122.91157849110454
2022-10-01,5,127.27,123.23784702386833
2022-11-01,4,128.04,127.43605216874276
2022-12-01,4,128.14,127.24572315250477
2023-01-01,4,129.22,127.39382867760892
2023-02-01,3,130.12,129.7128831626799
2023-03-01,3,130.46,129.44017113156244
2023-04-01,3,130.91,130.23804914969028
2023-05-01,2,130.25,131.42056212300443
2023-06-01,2,130.7,131.6788388591637
2023-07-01,2,130.46,131.6131669728851
2023-08-01,1,130.85,130.61463966565248
2023-09-01,1,130.54,131.10490032507164
2023-10-01,1,130.71,131.2795487364556
2023-11-01,0,131.54,130.61334725618389
2023-12-01,0,131.72,130.85284948508746
2024-01-01,0,131.87,131.08362932857162
