Date,Iteration,Actual,Predicted
2019-02-01,9,105.38,104.086543822715
2019-03-01,9,105.39,104.28731024204981
2019-04-01,9,105.42,104.56010296421123
2019-05-01,9,105.54,104.79999188246583
2019-06-01,9,105.43,104.90443291429511
2019-07-01,9,105.42,105.0777025964275
2019-08-01,8,105.59,105.45041025094075
2019-09-01,8,105.5,105.49132564001324
2019-10-01,8,105.18,105.52345442947824
2019-11-01,8,105.05,105.6133911217601
2019-12-01,8,105.26,105.69762205116744
2020-01-01,8,105.38,105.78882817806506
2020-02-01,7,105.69,105.50186899836162
2020-03-01,7,105.42,105.68989921291234
2020-04-01,7,104.62,105.86382223735109
2020-05-01,7,104.54,105.98978368561419
2020-06-01,7,104.52,106.142935005912
2020-07-01,7,104.46,106.29650264809216
2020-08-01,6,104.36,104.61385207749514
2020-09-01,6,104.18,104.91836645828326
2020-10-01,6,104.16,105.04914600298522
2020-11-01,6,104.54,105.20304414052458
2020-12-01,6,105.34,105.41594765210766
2021-01-01,6,109.31,105.61375579540852
2021-02-01,5,109.83,110.42746792307538
2021-03-01,5,110.9,111.91707289043586
2021-04-01,5,113.47,113.33127539179856
2021-05-01,5,113.84,114.5172934642789
2021-06-01,5,115.29,114.86785445640395
2021-07-01,5,117.75,115.54900874003411
2021-08-01,4,121.76,119.17307060058002
2021-09-01,4,123.44,120.13484964320061
2021-10-01,4,124.98,121.53174140491483
2021-11-01,4,126.49,122.54469513339487
2021-12-01,4,127.08,123.24210317210533
2022-01-01,4,130.11,124.03841675604644
2022-02-01,3,130.63,131.0678440498645
2022-03-01,3,131.28,132.3490713697295
2022-04-01,3,134.19,133.72348768838665
2022-05-01,3,134.96,134.8198548890755
2022-06-01,3,135.0,135.43462822356122
2022-07-01,3,139.25,136.17568677364537
2022-08-01,2,138.73,140.32020787568527
2022-09-01,2,138.85,141.40174699335253
2022-10-01,2,138.71,143.03707207491757
2022-11-01,2,138.82,144.20520120349414
2022-12-01,2,138.32,145.0746365587701
2023-01-01,2,138.81,146.02016512416787
2023-02-01,1,139.03,138.67893264092908
2023-03-01,1,139.1,137.99889317587977
2023-04-01,1,138.86,137.53031478533367
2023-05-01,1,138.82,136.9399917601202
2023-06-01,1,138.84,135.8716321275035
2023-07-01,1,139.0,134.93208955516232
2023-08-01,0,138.89,138.86015700095217
2023-09-01,0,138.75,138.60608413815632
2023-10-01,0,138.93,138.34972856056677
2023-11-01,0,138.54,138.11547186728575
2023-12-01,0,138.46,137.8655704902214
2024-01-01,0,138.55,137.67845484425447
