Date,Iteration,Actual,Predicted
2019-02-01,19,110.26,109.29079112960653
2019-03-01,19,110.47,109.71237318480878
2019-04-01,19,110.5,109.80578261859243
2019-05-01,18,110.57,110.72091257791256
2019-06-01,18,110.8,111.242542236671
2019-07-01,18,110.56,111.07915908385073
2019-08-01,17,110.66,110.79732949836576
2019-09-01,17,110.19,111.09343286773087
2019-10-01,17,108.78,111.37499647966285
2019-11-01,16,107.79,107.90710349642916
2019-12-01,16,107.52,107.19696379492959
2020-01-01,16,108.17,107.38310762570266
2020-02-01,15,109.25,108.27117897730582
2020-03-01,15,108.94,109.13452514711523
2020-04-01,15,108.46,109.74023706306954
2020-05-01,14,107.89,108.66686683899225
2020-06-01,14,107.7,108.79036744675287
2020-07-01,14,106.96,108.56178303772258
2020-08-01,13,107.0,107.29499059275851
2020-09-01,13,106.84,107.22958956037797
2020-10-01,13,106.93,107.63880794150542
2020-11-01,12,107.75,106.8508550046401
2020-12-01,12,109.33,106.71688204485578
2021-01-01,12,114.24,107.17055778360164
2021-02-01,11,115.32,116.3355806249537
2021-03-01,11,117.34,118.58933155615674
2021-04-01,11,121.56,120.22091656247395
2021-05-01,10,126.27,123.82974804595436
2021-06-01,10,132.78,124.79025000221625
2021-07-01,10,134.53,125.78990382304167
2021-08-01,9,137.85,136.46118660519207
2021-09-01,9,140.28,138.12984686212016
2021-10-01,9,141.46,139.49141429175876
2021-11-01,8,142.69,141.85246328439692
2021-12-01,8,142.54,141.75298450152752
2022-01-01,8,144.66,142.18939069844274
2022-02-01,7,145.94,145.72492731944408
2022-03-01,7,150.36,146.51906457622107
2022-04-01,7,153.69,147.55575755038063
2022-05-01,6,154.85,157.03356389994514
2022-06-01,6,153.44,159.89448906508156
2022-07-01,6,155.34,162.00734000153528
2022-08-01,5,152.09,155.73670958204357
2022-09-01,5,153.47,156.85190198294134
2022-10-01,5,153.57,157.1731237992078
2022-11-01,4,153.92,153.1713608470592
2022-12-01,4,152.98,152.46759496754694
2023-01-01,4,152.67,153.30224701889313
2023-02-01,3,153.5,152.42907136708558
2023-03-01,3,153.63,152.49585416443904
2023-04-01,3,153.44,152.3589042839716
2023-05-01,2,153.03,153.16849275687926
2023-06-01,2,152.65,153.25027773567976
2023-07-01,2,151.94,152.64974639210266
2023-08-01,1,151.39,151.23870356988047
2023-09-01,1,151.37,150.37648403015342
2023-10-01,1,151.09,150.6136188482783
2023-11-01,0,150.4,150.5727532111737
2023-12-01,0,147.02,149.5291654378169
2024-01-01,0,147.04,149.24124994165146
